date,max_temperature,min_temperature,avg_relative_humidity,avg_dew_point,avg_wind_speed,avg_pressure_sea,avg_pressure_station,precipitation,rain,snow,avg_temperature
2007-01-01,9.2,1.2,82,2.6,25,101.01,98.89,0,0,0,5.19
2006-12-31,5.2,-4.8,84,-1,18,101.99,99.81,8.2,8.2,0,0.2
2006-12-30,2.5,-4.2,82,-4,13,103.24,101.02,0.4,0,0.4,-0.85
2006-12-29,0.2,-3.6,81,-4.2,15.5,103.78,101.55,0,0,0,-1.7
2006-12-28,4.9,-1.1,84.5,-0.6,16,102.67,100.47,1,0.2,0.6,1.9
2006-12-27,1.8,-1.7,78,-4.2,18.5,101.46,99.28,0,0,0,0.05
2006-12-26,3.8,-1.7,84,-1.6,26,100.47,98.33,1,1,0,1.04
2006-12-25,4.9,-0.8,88.5,0.4,6.5,101.39,99.24,1.4,1.4,0,2.05
2006-12-24,6.4,-0.9,75,-0.6,21.5,101.72,99.56,0,0,0,2.75
2006-12-23,7.4,2.7,88,4.2,25,100.79,98.67,1.4,1.4,0,5.05
2006-12-22,7.6,3,86.5,3.1,18.5,101.72,99.58,15.2,15.2,0,5.3
2006-12-21,7,1.7,61,-2.8,12,102.56,100.39,0,0,0,4.34
2006-12-20,7.7,-2.2,59,-4.8,22.5,102.48,100.31,0,0,0,2.75
2006-12-19,4.7,-2,63,-5,19.5,102.74,100.56,0,0,0,1.35
2006-12-18,5.8,1.7,64.5,-2.6,22,102.28,100.12,0,0,0,3.75
2006-12-17,12.7,4.4,66.5,3.8,14,101.54,99.43,0,0,0,8.55
2006-12-16,6.6,2.5,66,-1.9,9.5,101.76,99.62,0,0,0,4.55
2006-12-15,10.4,2.1,71.5,1.6,24,100.67,98.56,0,0,0,6.25
2006-12-14,12.4,1.6,71,2,23.5,100.72,98.61,0,0,0,7
2006-12-13,9.7,1.3,71.5,2.1,24,101.49,99.38,2,2,0,5.5
2006-12-12,10,4.4,83.5,4,13.5,102.53,100.39,0.2,0.2,0,7.2
2006-12-11,5.1,2.3,86.5,1.9,12,102.92,100.76,2,2,0,3.7
2006-12-10,8.6,-0.1,52.5,-2.5,19.5,102.21,100.06,0.2,0.2,0,4.25
2006-12-09,3.9,-4.2,50,-9.2,28,102.21,100.02,0,0,0,-0.15
2006-12-08,-1.2,-12.4,67,-11.3,20.5,102.54,100.31,0,0,0,-6.8
2006-12-07,0.6,-11.5,66,-9.2,31.5,101.91,99.69,0,0,0,-5.45
2006-12-06,3.4,-2,75.5,-2.6,23,101.5,99.33,0.8,0.6,0.2,0.7
2006-12-05,0,-7.1,69,-8.3,17,102.19,99.97,0,0,0,-3.55
2006-12-04,-0.2,-6.4,70.5,-8.2,23.5,102.1,99.88,0.4,0,0.4,-3.3
2006-12-03,0.3,-5.3,71.5,-6.2,19.5,102.58,100.37,0,0,0,-2.5
2006-12-02,2.4,-1.5,69.5,-4.7,32.5,101.99,99.8,0,0,0,0.44
2006-12-01,4.6,0.5,80.5,-1,42,100.45,98.32,28.2,28.2,0,2.54
2006-11-30,15.9,2.7,89.5,7.5,24,101.42,99.31,17.6,17.6,0,9.3
2006-11-29,16.1,5.6,91.5,9.7,15,101.83,99.74,0.2,0.2,0,10.85
2006-11-28,9.8,5.5,94.5,6.8,13.5,102.36,100.22,0,0,0,7.65
2006-11-27,14.3,5.6,84.5,7.5,7.5,102.22,100.12,0,0,0,9.94
2006-11-26,14,2.7,82.5,5.5,5.5,102.24,100.1,0,0,0,8.35
2006-11-25,6.7,-2,91.5,1.2,7.5,102.29,100.12,0,0,0,2.35
2006-11-24,8.3,-0.7,82.5,0.6,8.5,102.69,100.52,0,0,0,3.8
2006-11-23,7.2,-3,79.5,-0.9,11,102.71,100.53,0,0,0,2.1
2006-11-22,8.1,-3.1,76.5,-0.8,6.5,103.11,100.89,0,0,0,2.5
2006-11-21,6.5,-2.6,71.5,-3.4,7.5,103.25,101.06,0,0,0,1.95
2006-11-20,1.8,-0.8,71.5,-4.5,17,102.54,100.36,0,0,0,0.5
2006-11-19,2.1,-1,75.5,-2.9,20.5,101.9,99.73,0,0,0,0.55
2006-11-18,6,1.3,78.5,0,12,101.77,99.62,0,0,0,3.65
2006-11-17,6.7,2.3,82,2.8,24,100.64,98.52,4.2,4.2,0,4.5
2006-11-16,13.7,6.6,96.5,9.7,16,100.01,97.95,25.4,25.4,0,10.14
2006-11-15,10,3.4,79.5,3.5,10,101.25,99.14,5.8,5.8,0,6.7
2006-11-14,6.8,3.1,82.5,2.8,7.5,101.31,99.19,0,0,0,4.95
2006-11-13,5.6,3.2,91,3,9.5,102,99.86,0.2,0.2,0,4.4
2006-11-12,4.4,0.7,79,-0.8,16,102.46,100.28,0,0,0,2.55
2006-11-11,7.2,1.7,91,3.2,17,101.38,99.25,6,6,0,4.45
2006-11-10,7.8,3.4,76,1.4,15,101.43,99.31,0,0,0,5.6
2006-11-09,15.2,4.6,84.5,5.6,23,100.52,98.45,0,0,0,9.89
2006-11-08,11.3,7.7,97,8.8,3.5,100.64,98.55,0.3,0.3,0,9.5
2006-11-07,10.9,7.2,86.5,6.2,7.5,101.59,99.47,12,12,0,9.05
2006-11-06,14.4,-0.5,70.5,1.6,6.5,102.46,100.31,0,0,0,6.95
2006-11-05,10.7,3.7,62,0.2,8.5,102.84,100.7,0,0,0,7.19
2006-11-04,5.7,-3.8,64,-4.2,10,103.12,100.92,0,0,0,0.95
2006-11-03,5,-2.6,66.5,-4.5,19.5,102.6,100.39,0,0,0,1.2
2006-11-02,4.6,-1.9,65,-4.7,21.5,101.95,99.78,0,0,0,1.35
2006-11-01,8.9,-0.7,64.5,-2.2,16,101.75,99.61,0,0,0,4.1
2006-10-31,16.5,3.5,75,6.2,16,101.08,99,0.2,0.2,0,10
2006-10-30,13.5,0,62,0.3,8.5,101.35,99.23,0,0,0,6.75
2006-10-29,7.4,1.6,68,-1.2,37,100.1,97.98,0.8,0.8,0,4.5
2006-10-28,7.5,2.6,86.5,3.8,29,99.28,97.2,6,6,0,5.05
2006-10-27,6.1,0,85.5,2.1,13,101.15,99.03,14.4,14.4,0,3.05
2006-10-26,7.9,-1.3,72,-1.4,13,102.42,100.26,0,0,0,3.3
2006-10-25,8.6,2.1,70.5,0,24,101.91,99.76,0.6,0.6,0,5.35
2006-10-24,8,2.4,79,2,23,101.17,99.03,1,1,0,5.2
2006-10-23,8.2,1.6,71,0.8,29,100.72,98.6,1,1,0,4.89
2006-10-22,11,4.9,91.5,6.8,21,100.81,98.74,7.8,7.8,0,7.95
2006-10-21,11,3.8,76,4.4,7.5,101.44,99.32,0,0,0,7.4
2006-10-20,9.2,4.9,78.5,2.7,17.5,100.86,98.75,2.6,2.6,0,7.05
2006-10-19,15,4.8,85.5,8.3,14.5,100.66,98.61,2.8,2.8,0,9.9
2006-10-18,16.3,11.5,81.5,10.4,17.5,100.78,98.73,0,0,0,13.9
2006-10-17,14.5,8.9,85.5,10.2,19.5,100.86,98.79,36.2,36.2,0,11.7
2006-10-16,14.5,0.6,70,3,7.5,102.08,99.98,0,0,0,7.55
2006-10-15,11.4,1.8,61,-1.2,15,101.61,99.47,0,0,0,6.6
2006-10-14,9.4,1.5,66.5,1.1,24,100.73,98.61,0.8,0.8,0,5.45
2006-10-13,6.7,-0.2,69,-1.8,20.5,100.31,98.21,0.6,0.6,0,3.25
2006-10-12,10,0.1,69.5,3.5,29,99.94,97.86,0.2,0.2,0,5.05
2006-10-11,17.8,9.9,87.5,11.7,22.5,100.22,98.17,22,22,0,13.85
2006-10-10,14.8,9.4,63.5,5.5,14,101.66,99.58,0,0,0,12.1
2006-10-09,20.9,8.9,74,9,15,102.03,99.98,0,0,0,14.89
2006-10-08,20.6,4.7,77,8.3,10,102.41,100.3,0,0,0,12.65
2006-10-07,16,2.7,63,4.2,7.5,103.06,100.92,0,0,0,9.35
2006-10-06,13.6,2.5,69,2.9,9.5,103.17,101.03,0,0,0,8.05
2006-10-05,13.2,4.3,63,1.2,16.5,102.74,100.61,0,0,0,8.75
2006-10-04,18.6,6.3,83,10.2,26,101.83,99.75,15.2,15.2,0,12.45
2006-10-03,24,14.2,79.5,15.4,13,101.83,99.77,6.6,6.6,0,19.1
2006-10-02,18.3,7,75.5,9.7,11.5,102,99.92,0,0,0,12.65
2006-10-01,17,7.4,78,8.8,19.5,101.51,99.41,1.8,1.8,0,12.2
2006-09-30,14.8,8.4,80,8,14,101.28,99.19,6.2,6.2,0,11.6
2006-09-29,12.8,4.1,72.5,3.7,10,101.28,99.17,0,0,0,8.44
2006-09-28,14.9,6.9,83,9.1,21,100.8,98.72,0.4,0.4,0,10.9
2006-09-27,23.1,9.2,74,10.6,17.5,100.88,98.83,7.6,7.6,0,16.14
2006-09-26,18.6,7.2,69,7.7,12.5,101.39,99.32,0,0,0,12.9
2006-09-25,18,7.6,75,8.7,24.5,100.91,98.86,1.8,1.8,0,12.8
2006-09-24,20.3,9.2,81,13.8,30.5,100.32,98.29,4.4,4.4,0,14.75
2006-09-23,23.9,16.1,84,16.9,18,100.52,98.5,6.6,6.6,0,20
2006-09-22,17.3,6.4,78.5,10,11,101.51,99.43,2,2,0,11.85
2006-09-21,18.3,5.4,67,5.4,16,101.76,99.65,0,0,0,11.85
2006-09-20,15.2,7.2,67.5,6.2,27.5,101.06,98.98,0.6,0.6,0,11.2
2006-09-19,19.4,12.5,72,10,16.5,100.62,98.57,0.6,0.6,0,15.95
2006-09-18,26.9,13.2,76.5,16.6,18,100.65,98.64,12.6,12.6,0,20.04
2006-09-17,24.6,13.2,82.5,15.4,12,101.33,99.31,0,0,0,18.89
2006-09-16,20.5,14.7,82,14.7,4.5,102.07,100.02,0,0,0,17.6
2006-09-15,20.7,15.7,84.5,15.4,8.5,102,99.96,0,0,0,18.2
2006-09-14,19.4,15.7,87,14.9,14.5,101.42,99.37,0.6,0.6,0,17.54
2006-09-13,21.2,15.3,92.5,16.9,14.5,101.06,99.03,8.2,8.2,0,18.25
2006-09-12,17.5,15,81,12.4,18.5,101.93,99.87,3,3,0,16.25
2006-09-11,18.1,11,59,7.4,22.5,102.67,100.6,0,0,0,14.55
2006-09-10,17.5,7.9,62,5.8,13,102.57,100.47,0,0,0,12.7
2006-09-09,17.7,11,79.5,12,17,101.86,99.79,2.2,2.2,0,14.35
2006-09-08,28.2,15.4,68,14.6,23,101.45,99.43,5.8,5.8,0,21.8
2006-09-07,24.8,14.8,68.5,12.6,14,101.73,99.71,0,0,0,19.8
2006-09-06,23.3,15.2,74.5,14.3,11,101.64,99.58,0,0,0,19.25
2006-09-05,20.7,15.6,74,13.8,5.5,101.73,99.68,0,0,0,18.14
2006-09-04,20.6,11.8,78.5,12.2,17,101.89,99.83,0,0,0,16.2
2006-09-03,17.9,12.4,86,13.2,14,101.72,99.66,7.2,7.2,0,15.14
2006-09-02,18.8,12.7,79,12.6,19.5,102.18,100.11,7.8,7.8,0,15.75
2006-09-01,22.5,14,67,12.4,15,102.55,100.49,0,0,0,18.25
2006-08-31,21.2,11.7,62.5,9.2,16.5,102.4,100.34,0,0,0,16.45
2006-08-30,22.5,15.1,72,12.4,12.5,101.83,99.78,0,0,0,18.8
2006-08-29,24.3,17.3,73,15.1,13,101.23,99.2,0.2,0.2,0,20.8
2006-08-28,24.3,17.4,77,15.3,11.5,101.39,99.37,1.2,1.2,0,20.85
2006-08-27,27,19,87.5,19.9,15,101.34,99.34,2.2,2.2,0,23
2006-08-26,21.2,13.8,82.5,14.7,17.5,101.78,99.76,1,1,0,17.5
2006-08-25,19.1,14.9,84,14.3,11.5,101.69,99.64,8.2,8.2,0,17
2006-08-24,22.1,15.6,77.5,14.2,10.5,101.52,99.5,0,0,0,18.85
2006-08-23,26.5,14.6,59.5,10.6,13,101.69,99.66,0.6,0.6,0,20.55
2006-08-22,28.8,16.2,59.5,12.1,22,101.72,99.71,0,0,0,22.5
2006-08-21,27.6,12.3,60,10.6,14,101.83,99.82,0,0,0,19.95
2006-08-20,20.9,15.3,83,16.1,25,101.28,99.24,0,0,0,18.1
2006-08-19,24.9,19.9,77.5,17.6,7.5,101.25,99.24,1.2,1.2,0,22.4
2006-08-18,31,18.9,58.5,16,11,101.83,99.83,0,0,0,24.95
2006-08-17,26.5,15.2,65.5,14.9,9.5,102.3,100.26,0,0,0,20.85
2006-08-16,25.8,15,69,14.6,12,102.06,100.02,0,0,0,20.39
2006-08-15,26.9,15.2,67,13.6,24,101.33,99.28,0,0,0,21.04
2006-08-14,25.8,14.8,79.5,15.7,17,101.06,99.04,1.8,1.8,0,20.3
2006-08-13,26.5,11.8,51,8.1,9.5,101.83,99.78,0,0,0,19.14
2006-08-12,23.6,11.4,55,8.9,10,102.01,99.97,0,0,0,17.5
2006-08-11,22.7,11.8,53,7.3,18.5,101.82,99.77,0,0,0,17.25
2006-08-10,28.2,16.7,59.5,13.7,17,101.37,99.37,0,0,0,22.45
2006-08-09,26.2,13.8,60,12,12,101.85,99.81,0,0,0,20
2006-08-08,25.1,15.8,59,10.4,17.5,102.06,100.03,0,0,0,20.45
2006-08-07,30,19,63,16.9,26,101.6,99.58,0,0,0,24.5
2006-08-06,27.3,20.3,63.5,17.1,8.5,101.79,99.78,0,0,0,23.8
2006-08-05,26,15.9,64,14.4,9.5,102.01,99.98,0,0,0,20.95
2006-08-04,29.3,16.8,65,14.7,21,101.47,99.44,0,0,0,23.05
2006-08-03,23.3,19.4,91,20.7,12,100.84,98.84,10.4,10.4,0,21.35
2006-08-02,34.3,22.4,76.5,22.9,24,100.72,98.79,13.4,13.4,0,28.35
2006-08-01,36.6,26.3,65.5,24.1,28.5,100.97,99.04,0,0,0,31.45
2006-07-31,33.7,20.2,74,22.8,16,100.95,98.99,0,0,0,26.95
2006-07-30,26.2,20.2,82.5,19.2,9.5,101.12,99.12,0,0,0,23.2
2006-07-29,32.6,20.7,71.5,20.6,20.5,101.11,99.13,0,0,0,26.65
2006-07-28,29.2,20.6,81,20.5,16.5,101.12,99.12,12.2,12.2,0,24.9
2006-07-27,31.2,20.5,76.5,20.9,14,100.99,98.99,0,0,0,25.85
2006-07-26,31,21.6,73.5,19.7,16.5,101.03,99.06,3,3,0,26.3
2006-07-25,30.9,22.3,70,18.9,22,101.14,99.14,0,0,0,26.6
2006-07-24,28.6,13.6,70,16.1,16,101.28,99.27,0,0,0,21.1
2006-07-23,24.2,14.2,74.5,14.9,12,101.33,99.29,2.4,2.4,0,19.2
2006-07-22,21.4,16.3,79.5,15.8,10,101.1,99.08,4.4,4.4,0,18.85
2006-07-21,25.7,19.3,84,19.6,13,101.29,99.29,0.6,0.6,0,22.5
2006-07-20,28.5,18.8,76,19.6,11,101.6,99.59,3,3,0,23.65
2006-07-19,27,16.9,71,16.4,11.5,102.08,100.08,0,0,0,21.95
2006-07-18,28.4,19,64.5,15.1,17,101.56,99.54,0,0,0,23.7
2006-07-17,34.1,20.6,61,20,27,101.15,99.18,2.6,2.6,0,27.35
2006-07-16,34.2,21.5,56,18.5,14,101.49,99.52,0,0,0,27.85
2006-07-15,31.6,22,65.5,18.2,17.5,101.28,99.28,3.8,3.8,0,26.8
2006-07-14,30.1,20.7,72,18.4,10,101.37,99.37,0.4,0.4,0,25.4
2006-07-13,29.7,17.9,75,18.4,8.5,101.56,99.57,0,0,0,23.79
2006-07-12,22.6,19.2,85,18.2,11.5,101.44,99.43,35.2,35.2,0,20.9
2006-07-11,26.3,16.2,77.5,16.8,11.5,101.67,99.65,0.2,0.2,0,21.25
2006-07-10,23.3,16.9,78,17.1,16.5,101.28,99.26,33.4,33.4,0,20.1
2006-07-09,28.9,17.3,59,13.6,20.5,101.38,99.37,0,0,0,23.1
2006-07-08,28,16.2,57.5,13.1,14,102.05,100.02,0,0,0,22.1
2006-07-07,28.5,13.5,57,11.5,11.5,102.44,100.44,0,0,0,21
2006-07-06,24.4,11.6,61,10.8,17,102.15,100.08,0,0,0,18
2006-07-05,23,13.7,66.5,10,18.5,101.63,99.57,0,0,0,18.35
2006-07-04,29.3,15.2,65.5,15.1,22.5,101.12,99.13,1.8,1.8,0,22.25
2006-07-03,32.3,19.3,65.5,18,18.5,101.41,99.43,0,0,0,25.79
2006-07-02,31,21.4,59.5,18.2,24.5,101.1,99.12,0,0,0,26.2
2006-07-01,29.6,16.5,60,15.9,22,101.31,99.3,2.2,2.2,0,23.05
2006-06-30,26.8,14.1,63.5,12,22.5,101.53,99.52,0.2,0.2,0,20.45
2006-06-29,23.2,15.5,73,14.4,11,101.52,99.49,6,6,0,19.35
2006-06-28,27.3,18.1,72.5,17.2,12,101.44,99.44,11.4,11.4,0,22.7
2006-06-27,25.5,19.4,87,19.4,11.5,101.31,99.32,5.4,5.4,0,22.45
2006-06-26,25,19.8,70,15.8,17.5,101.53,99.52,0,0,0,22.4
2006-06-25,27.2,14.7,55.5,12.2,16,101.87,99.85,0,0,0,20.95
2006-06-24,24.7,13.9,66.5,11.7,13,101.94,99.92,0,0,0,19.3
2006-06-23,23.9,15.3,67.5,11.9,15,101.8,99.78,0,0,0,19.6
2006-06-22,30.7,19.5,62.5,16.9,19.5,101.34,99.33,0,0,0,25.1
2006-06-21,23.5,11.9,68,12.4,10,101.56,99.51,0,0,0,17.7
2006-06-20,23.3,13.5,65,11,21.5,101.3,99.26,0,0,0,18.39
2006-06-19,29.6,18.6,67,16.6,22,100.89,98.9,1.4,1.4,0,24.1
2006-06-18,32.5,21.5,56,17.2,24.5,101.2,99.22,0,0,0,27
2006-06-17,33.8,20,51.5,14.7,19,101.52,99.54,0,0,0,26.9
2006-06-16,29,12.9,50.5,9,13,101.9,99.87,0,0,0,20.95
2006-06-15,26,13.5,48.5,7,15.5,101.83,99.78,0,0,0,19.75
2006-06-14,23.8,12.7,58,9.8,16.5,101.69,99.66,0,0,0,18.25
2006-06-13,22.8,11.2,65,10.2,15.5,101.78,99.75,0,0,0,17
2006-06-12,19.7,11.5,72,9.9,21.5,101.72,99.64,0,0,0,15.6
2006-06-11,19.1,7.4,69,6.4,22.5,101.36,99.26,0,0,0,13.25
2006-06-10,16,8.6,58.5,3.6,31,101.19,99.11,0,0,0,12.3
2006-06-09,19.5,10.4,76,10.6,30,101.04,99,0,0,0,14.95
2006-06-08,23.7,16.4,66.5,12.3,11,101.06,99.06,2,2,0,20.04
2006-06-07,27.5,13.2,57,10.8,9.5,101.13,99.13,0,0,0,20.35
2006-06-06,26.3,14.3,53,10.1,10.5,101.44,99.4,0,0,0,20.3
2006-06-05,26.3,16.3,49,8.8,15,101.24,99.23,0,0,0,21.3
2006-06-04,22.4,14.4,66.5,9.8,17,101.32,99.29,0,0,0,18.39
2006-06-03,17.3,13.8,89.5,14,12,101.24,99.18,11.4,11.4,0,15.55
2006-06-02,23.2,15.7,78.5,14.4,10.5,101.37,99.34,5.4,5.4,0,19.45
2006-06-01,22.8,16.3,84,17.4,12,101.56,99.55,2.2,2.2,0,19.55
2006-05-31,28.5,20,77,19.6,11,101.69,99.71,4,4,0,24.25
2006-05-30,33,22.2,64.5,20.2,9.5,101.69,99.72,0,0,0,27.6
2006-05-29,34.1,17.3,64.5,18.8,12,101.69,99.71,0,0,0,25.7
2006-05-28,24.9,13.8,81,15.4,10,101.9,99.88,0,0,0,19.35
2006-05-27,24,14,72.5,14.1,12,101.19,99.15,0,0,0,19
2006-05-26,19.2,13.7,86.5,13.9,9.5,100.33,98.31,3.4,3.4,0,16.45
2006-05-25,20.3,12.4,64.5,9.8,10,100.7,98.68,0,0,0,16.35
2006-05-24,21.4,5.7,56,5.8,11,101.51,99.44,0,0,0,13.55
2006-05-23,18,3.1,58,2.7,17.5,101.92,99.85,0,0,0,10.55
2006-05-22,10.7,2.9,68,1.2,20,101.74,99.6,0,0,0,6.8
2006-05-21,12.5,4.2,72,4.8,33.5,100.77,98.69,1.4,1.4,0,8.35
2006-05-20,15.2,7.7,68.5,5.5,23,100.38,98.33,0,0,0,11.45
2006-05-19,15.1,5.1,78.5,7.2,14,100.12,98.05,4,4,0,10.1
2006-05-18,15.5,6.4,85.5,9.6,17.5,99.64,97.58,10.2,10.2,0,10.95
2006-05-17,20.3,8.4,81.5,11.1,22,99.87,97.82,6.8,6.8,0,14.35
2006-05-16,15.1,9.7,93,11.1,5.5,100.43,98.38,9.6,9.6,0,12.39
2006-05-15,15.8,11.1,80.5,9.3,17,101.17,99.1,9.6,9.6,0,13.45
2006-05-14,16.6,10.7,75.5,9.3,28,101.38,99.31,0,0,0,13.65
2006-05-13,17.7,9.7,72,9.4,9.5,101.06,98.99,0,0,0,13.7
2006-05-12,17,10.4,79,9.7,15,100.4,98.34,5.2,5.2,0,13.7
2006-05-11,17.2,11.4,73,9.5,26,100.07,98.05,21.4,21.4,0,14.3
2006-05-10,23.7,8.3,47.5,6,13,100.92,98.88,0,0,0,16
2006-05-09,21.7,6.8,45.5,3.6,8.5,101.56,99.52,0,0,0,14.25
2006-05-08,21.6,5,53.5,2.8,8.5,101.8,99.73,0,0,0,13.3
2006-05-07,13.6,0.8,56.5,-0.8,11,101.94,99.83,0,0,0,7.2
2006-05-06,12.8,3.2,61,-0.5,22,101.55,99.42,4.8,4.8,0,8
2006-05-05,16.9,5.9,62.5,4.1,16,101.12,99.06,1.6,1.6,0,11.39
2006-05-04,23.6,10.6,53.5,8.7,20.5,100.94,98.92,0,0,0,17.1
2006-05-03,24.9,7.3,49.5,6.2,13,101.32,99.29,0,0,0,16.09
2006-05-02,18,5.9,43.5,0,12,101.78,99.7,0,0,0,11.95
2006-05-01,21.6,8.5,35,-1.2,12,102.55,100.45,0,0,0,15.05
2006-04-30,18.9,4.2,33.5,-5.3,18,102.81,100.72,0,0,0,11.55
2006-04-29,15.1,-0.2,42,-7.3,15,103.15,101.02,0,0,0,7.45
2006-04-28,10.7,-0.1,49,-5.3,10,102.68,100.52,0,0,0,5.3
2006-04-27,12.5,1.9,45.5,-5,20.5,101.58,99.45,0,0,0,7.2
2006-04-26,17.2,-1.6,53.5,-1.6,26.5,101.19,99.09,0,0,0,7.8
2006-04-25,11.4,0.3,59.5,-0.3,26.5,101.24,99.11,0.6,0.6,0,5.85
2006-04-24,13.9,4.7,84.5,6.3,19.5,101,98.89,2.6,2.6,0,9.3
2006-04-23,7.2,4.7,96,5.5,12,101.15,99.04,22,22,0,5.95
2006-04-22,11.4,6.6,86.5,8.7,15,101.39,99.29,7.2,7.2,0,9
2006-04-21,19.3,10.9,46,1.3,18,101.49,99.44,0.2,0.2,0,15.1
2006-04-20,22.7,8.3,44.5,1.1,13,101.62,99.58,0,0,0,15.5
2006-04-19,19.8,6.7,55.5,3.6,8.5,101.62,99.58,0,0,0,13.25
2006-04-18,17.1,4.4,61,3.4,10,101.84,99.76,0,0,0,10.75
2006-04-17,13.2,1.6,65,0.7,15,101.51,99.39,0,0,0,7.4
2006-04-16,14.5,3.7,61.5,-0.5,19.5,101.23,99.14,0,0,0,9.1
2006-04-15,16,5.5,76.5,6,23.5,100.48,98.39,0,0,0,10.75
2006-04-14,13.3,7.2,88,8.6,7.5,100.66,98.58,3.2,3.2,0,10.25
2006-04-13,21.2,8,62,8.9,19.5,101.55,99.45,0.4,0.4,0,14.6
2006-04-12,17.4,6.3,71.5,6.2,23,101.47,99.4,7,7,0,11.85
2006-04-11,16,4.6,58,1,7.5,102.39,100.29,0,0,0,10.3
2006-04-10,16.5,0.5,56,-0.3,13,102.4,100.28,0,0,0,8.5
2006-04-09,11.2,-3.3,59,-4,12,102.38,100.24,0,0,0,3.95
2006-04-08,5,-4.3,56,-7.3,23,101.69,99.51,0,0,0,0.35
2006-04-07,7.8,-0.4,73.5,0.5,18,100.49,98.37,12.2,12.2,0,3.7
2006-04-06,14.2,0.3,59.5,0,15,101.08,98.99,0,0,0,7.25
2006-04-05,4.6,-3.4,77,-3,22,100.92,98.77,0.8,0.8,0,0.59
2006-04-04,7,-2.8,58.5,-5.5,30.5,100.8,98.65,0.2,0.2,0,2.1
2006-04-03,15.1,2.5,67,2.5,29.5,100.34,98.27,5.2,5.2,0,8.8
2006-04-02,9.8,-0.8,51.5,-6.8,15,101.81,99.68,0,0,0,4.5
2006-04-01,13.8,2.3,80.5,5.2,32.5,101.13,99.03,0.8,0.8,0,8.05
2006-03-31,17.8,2.4,70.5,5.9,16.5,101.22,99.14,3.2,3.2,0,10.1
2006-03-30,15.6,0.2,56.5,-0.2,8.5,102.36,100.24,0,0,0,7.9
2006-03-29,13.5,-0.5,48.5,-5.2,7.5,102.52,100.38,0,0,0,6.5
2006-03-28,11.1,-2.4,53,-5.5,8.5,102.29,100.14,0,0,0,4.34
2006-03-27,12.2,-2.2,47,-6,11.5,102.44,100.31,0,0,0,5
2006-03-26,7.7,-1.1,64,-4.2,23.5,102.14,99.97,0,0,0,3.3
2006-03-25,4.5,-0.3,91.5,0.7,11,101.74,99.58,3.4,3.2,0.2,2.1
2006-03-24,6.2,-1.7,67.5,-2.3,7.5,101.99,99.82,0,0,0,2.25
2006-03-23,3.4,-0.4,64,-4.5,8.5,102.31,100.13,0,0,0,1.5
2006-03-22,2,-2.8,65,-6.4,22.5,101.71,99.53,0.2,0,0.2,-0.39
2006-03-21,1.8,-7.8,54.5,-10.1,24,101.75,99.54,0,0,0,-3
2006-03-20,-1,-7,57,-10.3,24,102.33,100.12,0,0,0,-4
2006-03-19,2.7,-4.8,56,-9.3,27.5,101.89,99.71,0,0,0,-1.04
2006-03-18,0.1,-6.9,54.5,-10.4,30.5,102.03,99.83,0,0,0,-3.4
2006-03-17,1.6,-7.1,51,-12.6,25,102.44,100.21,0,0,0,-2.75
2006-03-16,4.4,-4.5,58.5,-7,23,102.05,99.85,0,0,0,-0.04
2006-03-15,3.3,-2,57.5,-7.1,48.5,101.21,99.04,0,0,0,0.64
2006-03-14,5,-1.7,68.5,-4,45.5,100.06,97.93,0.6,0,1,1.65
2006-03-13,13.3,3.4,75.5,4.3,21.5,100.3,98.22,21.4,21.4,0,8.35
2006-03-12,16.3,2.9,67,4.4,15,101.61,99.51,1.8,1.8,0,9.6
2006-03-11,10,-0.6,75.5,0.2,8.5,102.21,100.06,0,0,0,4.7
2006-03-10,11.4,1.1,87,4.2,27,100.42,98.33,1.4,1.4,0,6.25
2006-03-09,11.5,2.7,83,3.8,13,100.07,97.98,16.8,16.8,0,7.1
2006-03-08,3.7,-5.4,62,-6.3,9.5,101.68,99.49,0,0,0,-0.85
2006-03-07,2.6,-5.7,56,-10.6,10,102.66,100.44,0,0,0,-1.55
2006-03-06,0.6,-5.8,59.5,-10,18,102.25,100.05,0,0,0,-2.6
2006-03-05,4.6,-4.8,50,-10,20.5,102.44,100.23,0,0,0,-0.1
2006-03-04,3.4,-7.3,52,-9.9,28,102.35,100.17,0,0,0,-1.95
2006-03-03,-2.4,-11.1,59,-13.2,30,102.19,99.93,0,0,0,-6.75
2006-03-02,-2.1,-8.9,65,-11,16.5,101.19,98.99,0,0,0,-5.5
2006-03-01,-1.7,-10,60.5,-12.7,19.5,101.49,99.26,0,0,0,-5.85
2006-02-28,-4.7,-13.9,70.5,-13.3,21.5,101.41,99.17,0,0,0,-9.3
2006-02-27,-3.5,-13.8,71.5,-12.1,15,101.83,99.58,0.4,0,0.6,-8.65
2006-02-26,-6.8,-13.8,63.5,-15.1,18.5,102.74,100.44,0,0,0,-10.3
2006-02-25,2,-8.4,78,-6,29,101.69,99.49,3.8,0,3.8,-3.2
2006-02-24,-0.6,-7.6,57,-10.8,30.5,102.22,100.01,1.4,0,1.4,-4.09
2006-02-23,6,-4.6,66.5,-5.5,25,101.11,98.95,0.4,0,0.4,0.7
2006-02-22,7,-5.1,59.5,-6.2,18.5,101.26,99.1,0,0,0,0.95
2006-02-21,1.5,-4.6,65.5,-7.1,20.5,101.33,99.13,0,0,0,-1.54
